area,rooms,is_new,property_id,garages,stratum,property_type,baths,price,neighbourhood,city
492.0,3,False,86bdab8d-ff84-442e-adf4-cb61fe3ca06e,3,Estrato 6,Apartamento,5,2500000000.0,La Visitación,Medellín
105.0,2,False,840ab16d-b767-459a-9c43-370a98d6d146,1,Estrato 6,Apartamento,2,550000000.0,El Poblado,Medellín
57.0,2,False,00e35734-56d1-4194-b696-edb6afd02842,1,Estrato 4,Apartamento,2,330000000.0,Loma del Indio,Medellín
130.0,4,False,b766e22c-b31f-42ad-b1e4-b1d0fc09fbd3,2,Estrato 5,Apartamento,4,600000000.0,Laureles,Medellín
60.0,2,False,26b234b5-81b2-4bad-86e5-1ae81acf9d69,1,Estrato 5,Apartamento,2,320000000.0,Cristobal,Medellín
86.0,2,False,c8cef260-9b1e-4daa-9d2c-56611eda090b,2,Estrato 5,Apartamento,3,550000000.0,Florida nueva,Medellín
58.0,3,False,65f598d2-e1a4-4f9e-b4dd-492ec56af284,Sin especificar,Estrato 3,Apartamento,2,220000000.0,Guayabal,Medellín
38.0,1,False,e271a22e-67de-4d56-b5cf-17bc50e3416a,Sin especificar,Estrato 4,Apartamento,1,235000000.0,Simon bolivar,Medellín
53.0,2,False,4fc08961-9329-4126-8124-4e194321aea7,1,Estrato 3,Apartamento,2,295000000.0,San german,Medellín
236.0,6,False,b40342a7-73bf-44c3-94a3-7ae34a15b841,1,Estrato 5,Casa,2,815000000.0,Simon bolivar,Medellín
79.0,3,False,71448074-10e0-4306-9a9b-65e00cb12735,Sin especificar,Estrato 4,Casa,2,350000000.0,Santa fe,Medellín
255.0,5,False,fbc91ea9-5cb3-47ce-a4f5-036863123ad1,Sin especificar,Estrato 2,Casa,2,370000000.0,Robledo,Medellín
116.0,1,False,cdc0c672-1e1a-4ac9-85df-2e2cf1b3fd61,1,Estrato 5,Apartamento,3,780000000.0,La Castellana,Medellín
109.0,3,False,45390a8b-350a-4a87-a7ef-7add2c416126,Sin especificar,Estrato 5,Apartamento,2,750000000.0,Laureles,Medellín
143.0,4,False,64172706-e582-4363-9950-4f8c72e4c56f,1,Estrato 5,Apartamento,3,640000000.0,Suramericana,Medellín
145.0,4,False,8920ed11-c1d8-4ca1-b41c-ca8d4ecd1cb4,2,Estrato 5,Apartamento,4,750000000.0,Laureles,Medellín
63.0,2,False,6c92d5ed-2332-4ea3-9fcc-676189ed1c59,1,Estrato 5,Apartamento,2,570000000.0,Ciudad del Río,Medellín
84.0,3,False,d1ecf6e8-86aa-498d-b11b-7dd27fb6b682,1,Estrato 4,Apartamento,2,415000000.0,Calasanz,Medellín
245.0,4,False,eccdc5d6-7d8b-4c98-9d60-d82d504264c7,1,Estrato 4,Casa,3,440000000.0,Juntas,Sopetran
126.0,3,False,ba36ad15-f89f-4cbc-a036-6f455c25c6c1,Sin especificar,Estrato 5,Apartamento,2,420000000.0,Laureles,Medellín
36.0,Sin especificar,False,fe41e4de-393c-4322-9d77-4748415f1d84,Sin especificar,Estrato 6,Local,Sin especificar,315000000.0,POBLADO,Medellín
10.0,Sin especificar,False,3896e830-1551-40eb-aa2e-35711621a250,Sin especificar,Estrato 6,Local,Sin especificar,328009464.0,Centro administrativo,Medellín
69.0,Sin especificar,False,7c20a01a-070f-4379-9d8c-18f38b8c6942,Sin especificar,Estrato 3,Local,Sin especificar,345000000.0,la estrella,La estrella
489.0,Sin especificar,False,83045dfe-c88f-4ed1-9e43-cc7bef8fa35a,Sin especificar,Estrato 4,Local,1,1600000000.0,Conquistadores,Medellín
169.0,4,False,eaac4e38-900f-468b-a194-96d90a788128,1,Estrato 4,Casa,2,580000000.0,San Javier,Medellín
130.0,3,False,20e5f68f-c002-4d0a-972f-9e2854b49956,Sin especificar,Estrato 4,Casa,2,380000000.0,Guayabal,Medellín
270.0,4,False,6c0351a0-d944-49aa-92e1-140a9039c250,4,Estrato 6,Casa,5,1560000000.0,El Diamante 2,Medellín
216.0,4,False,5b741abe-15f3-476c-b907-f1f0a5a4e1a6,1,Estrato 4,Casa,4,700000000.0,Estadio,Medellín
134.0,3,False,679db284-9696-4388-a47e-f1a260cc52c0,1,Estrato 5,Apartamento,4,820000000.0,Laureles,Medellín
109.0,4,False,0958520d-6d33-45ee-affb-2d8804b32f7b,1,Estrato 5,Apartamento,3,600000000.0,El Poblado,Medellín
50.0,3,False,0b804e60-8100-4280-9e8e-333beadaf8c2,Sin especificar,Estrato 2,Apartamento,2,155000000.0,Robledo,Medellín
72.0,3,False,6fdd999a-2209-4508-8127-6662866645bb,Sin especificar,Estrato 3,Casa,2,218000000.0,Robledo La Campiña,Medellín
371.0,6,False,0e28f6e6-1497-416c-b511-1599a2bb8743,2,Estrato 5,Casa,5,1450000000.0,La Castellana,Medellín
190.0,4,False,4186471b-b2b7-4285-b161-903bd31918d5,2,Estrato 5,Casa,3,950000000.0,Loma de los Bernal,Medellín
152.0,5,False,3fd014e9-7ea7-4dbc-920d-15ff9219112c,Sin especificar,Estrato 3,Casa,2,290000000.0,Campo valdes no.1,Medellín
208.0,4,False,c2f512ae-6d31-48fc-869e-edca70dc5c3d,1,Estrato 3,Casa,3,460000000.0,Santa Mónica,Medellín
300.0,3,False,895eb286-2d5a-446d-9ec8-bdee1e55c53a,Sin especificar,Estrato 5,Casa,4,2150000000.0,Las palmas,Envigado
78.0,3,False,7fa9965f-028b-4db2-a0e8-e2581fc6d3d4,Sin especificar,Estrato 5,Apartamento,2,390000000.0,Los colores,Medellín
170.0,3,False,e9782869-e63e-4e9f-8272-f6c2d5da21f5,2,Estrato 5,Casa,5,720000000.0,La mota,Medellín
222.0,3,False,6e4b7eab-1249-44b7-8783-84c2afd758a7,Sin especificar,Estrato 6,Casa,5,1400000000.0,Loma Del Atravezado,Envigado
203.0,3,False,3e69585c-cd3e-4bc5-9301-e8116307f6fc,1,Estrato 4,Casa,3,780000000.0,La cabaña,Bello
300.0,3,False,69d2da06-3035-4a65-9950-f50454bb09a1,2,Estrato 6,Casa,5,2200000000.0,Los balsos no.2,Medellín
320.0,Sin especificar,False,e41d7428-e52b-40ea-8b85-607c415a4dfd,Sin especificar,Estrato 6,Casa,6,1400000000.0,Alejandría,Medellín
202.0,4,False,de19375b-bcb0-48c4-8c29-c47c608fadb0,1,Estrato 4,Casa,5,920000000.0,Rionegro,Rionegro
398.0,4,False,d005e7a4-07c7-4963-8d16-d36fff7319e2,1,Estrato 5,Casa,2,1400000000.0,Calasanz,Medellín
218.0,Sin especificar,False,a24e3b76-a0c7-4562-a047-c8d642934ead,Sin especificar,Estrato 3,Casa,Sin especificar,750000000.0,La América,Medellín
79.0,3,False,fb67a1c7-b907-403d-a388-829b34cb85a4,Sin especificar,Estrato 4,Apartamento,2,300000000.0,Cabañita,Bello
196.0,5,False,a32376b7-69f0-4f85-974e-dfd4c09e9cd9,1,Estrato 6,Apartamento,4,930000000.0,El Tesoro,Medellín
270.0,2,False,d257f83b-2a42-4cca-9a87-ee1c48e85427,2,Estrato 6,Apartamento,2,3500000000.0,El Campestre,Medellín
100.0,2,False,ad20d575-c0aa-488a-96a3-015f8cecfc73,2,Estrato 6,Apartamento,3,1200000000.0,Las lomas no.1,Medellín
96.0,2,False,dec2d072-16a2-4ad8-b4d1-09e58991f1ec,2,Estrato 6,Apartamento,3,1080000000.0,Lalinde,Medellín
220.0,4,False,3b49a26b-c5bb-4122-b9a5-1879c4a23585,Sin especificar,Estrato 5,Apartamento,3,800000000.0,Laureles,Medellín
160.0,6,False,41e54595-216d-4ff5-9391-ebac6eea964e,1,Estrato 5,Casa,4,750000000.0,Simón Bolivar,Medellín
131.0,3,False,da46214b-e044-4884-946c-1c98fd3d56d8,Sin especificar,Estrato 6,Casa,4,680000000.0,Castropol,Medellín
223.0,3,False,34f59d59-c198-4c5c-8df8-5c14e21d5c7a,2,Estrato 5,Casa,3,1420000000.0,San Lucas,Medellín
54.0,2,False,7e5eeda2-1761-42e6-bc0e-bcb9ba17e4f6,Sin especificar,Estrato 2,Casa,1,120000000.0,Urbanizacion doña maria robledo,Medellín
219.0,3,False,b141d973-8cd9-42db-918a-b458c088072c,Sin especificar,Estrato 6,Casa,3,1550000000.0,Los balsos no.2,Medellín
220.0,4,False,f76b7bf0-49b8-4619-8ebf-068b53bd2adb,1,Estrato 4,Casa,3,1000000000.0,Robledo,Medellín
93.0,4,False,c61db7e5-232a-4bd7-bea3-473b6df03e41,Sin especificar,Estrato 4,Apartamento,2,290000000.0,Santa Mónica,Medellín
142.0,4,False,b5771654-c6c6-4ffd-87db-3258ef3b04b9,Sin especificar,Estrato 4,Casa,5,590000000.0,Laureles,Medellín
450.0,4,False,8a5a6273-8c10-4995-8f68-0e3bf4259b73,4,Estrato 6,Casa,5,1520000000.0,san lucas,Envigado
77.0,4,False,aff2b7a7-509a-44e2-a9ff-9c461c65d36a,Sin especificar,Estrato 3,Casa,3,260000000.0,La Milagrosa,Medellín
347.0,7,False,a7d68d5b-bbf8-42be-9003-c9e31c7f3aa5,2,Estrato 5,Casa,5,2000000000.0,La Castellana,Medellín
86.0,3,False,6774bc3e-2fca-43e4-861b-8621e003ee05,Sin especificar,Estrato 4,Apartamento,2,500000000.0,Calasanz,Medellín
84.0,3,False,2d986caa-5c92-4265-b185-d5ebe5d78dfc,Sin especificar,Estrato 2,Apartamento,1,220000000.0,San Javier,Medellín
91.0,3,False,4e8559ae-1ccc-42bc-9633-5057c750b20f,Sin especificar,Estrato 3,Casa,1,360000000.0,Buenos Aires,Medellín
550.0,4,False,4a8a3ea8-fc5d-4889-90b6-34f8cd596dc6,5,Estrato 6,Casa,6,4450000000.0,El Poblado,Medellín
24.0,Sin especificar,False,9cd96375-15d2-44a6-bb74-5e734be0e06e,Sin especificar,Estrato 6,Local,Sin especificar,262491469.0,Centro administrativo,Medellín
83.0,Sin especificar,False,cf9da59c-c868-4dd0-94d4-4fd0a4fc02c2,Sin especificar,Estrato 4,Local,1,400000000.0,LA 80,Medellín
44.0,2,False,2a08cc29-9fdb-45a1-a2ef-e08a4dec4008,Sin especificar,Estrato 2,Apartamento,1,135000000.0,Villa flora,Medellín
52.0,2,False,fee05c56-55e9-4b61-8093-0fef7f562808,1,Estrato 5,Apartamento,1,420000000.0,Laureles,Medellín
73.5,3,False,f407cdd4-1715-4c13-9fa9-41f86c33bb45,Sin especificar,Estrato 3,Apartamento,1,200000000.0,Belén San Bernardo,Medellín
630.0,4,False,2a99304c-a006-4644-af94-0e81c3091b59,4,Estrato 6,Apartamento,6,7500000000.0,El Poblado,Medellín
295.0,4,False,f9e5bdfc-f163-43b5-b586-286784fd4a6d,3,Estrato 6,Apartamento,4,1300000000.0,Castropol,Medellín
63.0,3,False,6f64feca-a8b0-4acf-8eed-909deec3bf6b,Sin especificar,Estrato 3,Apartamento,2,210000000.0,La Ceja,La ceja
200.0,6,False,da60d250-0acb-464b-9974-933c33817e15,Sin especificar,Estrato 3,Casa,4,580000000.0,Belén Las Mercedes,Medellín
187.0,3,False,c55bb303-bcb0-4224-9a0e-ef72a6e67434,1,Estrato 4,Casa,3,600000000.0,Urbanizacion doña maria robledo,Medellín
48.0,2,False,4743d49c-72b4-4116-b983-7525d87b2607,Sin especificar,Estrato 2,Casa,1,160000000.0,Calasanz,Medellín
68.0,3,False,57743d20-57c6-490f-b271-903380b07d7a,Sin especificar,Estrato 2,Casa,2,230000000.0,San Antonio de Prado,Medellín
126.0,4,False,c90b3700-8741-44fb-82d7-680c03ae782b,1,Estrato 5,Casa,3,550000000.0,Belén,Medellín
404.0,3,False,a8f4b211-d117-4d14-9907-ce83124b72f4,8,Estrato 6,Casa,6,2550000000.0,El Poblado,Medellín
127.0,3,False,b5697f53-49dd-4dcc-aec9-6eabebb81323,Sin especificar,Estrato 3,Casa,3,330000000.0,Belén Rincón,Medellín
294.0,4,False,414bd2e2-c904-489d-8fb2-96cb0d5f27a5,2,Estrato 6,Casa,5,1440000000.0,Los balsos no.1,Medellín
400.0,4,False,28191b53-9802-4acf-a2ab-04d2f0d8b993,6,Estrato 6,Casa,6,2700000000.0,Los balsos no.1,Medellín
120.0,6,False,bafba116-d72f-4cff-904d-893936ccba7f,1,Estrato 5,Casa,4,1200000000.0,El velodromo,Medellín
237.0,4,False,84b756f6-a4ab-44ca-956a-c4d99cb1df44,2,Estrato 5,Casa,3,1130000000.0,El Diamante 2,Medellín
74.0,3,False,0ed05c52-befb-47ce-92fc-2411a89ad6d6,1,Estrato 3,Apartamento,2,420000000.0,El danubio,Medellín
77.0,2,False,0eaaa2e1-dc32-4ec0-b5c5-6a426927c83b,Sin especificar,Estrato 4,Apartamento,2,320000000.0,Florida nueva,Medellín
68.0,3,False,e70d5678-b3ce-4f85-8314-489030211484,Sin especificar,Estrato 3,Apartamento,2,295000000.0,Boston,Medellín
78.0,3,False,a312e38d-77b9-4c14-b8b1-9b0e4f0ad2ad,1,Estrato 5,Apartamento,2,473800000.0,Loma de los Bernal,Medellín
247.0,4,False,8afcce09-9c4c-4079-b254-3a393a4f0d4a,2,Estrato 6,Apartamento,2,980000000.0,El Poblado,Medellín
49.0,2,False,b2c442eb-6316-4019-8508-2be056e4843c,Sin especificar,Estrato 2,Apartamento,1,113000000.0,Belén Fatima,Medellín
170.0,4,False,80f3b611-c395-438d-a2c8-2ba688d6ed65,2,Estrato 5,Casa,5,720000000.0,La mota,Medellín
480.0,7,False,859646e2-0704-4bce-8ccc-18f930779eb3,1,Estrato 6,Casa,5,2500000000.0,Laureles,Medellín
364.0,3,False,eb5a3712-b8d5-43fc-85a1-722039511055,Sin especificar,Estrato 4,Casa,2,1100000000.0,Boston,Medellín
154.0,4,False,395726de-04d9-40fa-826a-1a723b5083ac,Sin especificar,Estrato 3,Casa,2,320000000.0,Aranjuez,Medellín
144.0,4,False,be544733-9f00-467f-bba6-e07650c67cfa,2,Estrato 4,Casa,4,780000000.0,Suramerica,La Estrella
180.0,4,False,87abce30-4e8c-43ff-a837-0e9f7e47a26b,2,Estrato 6,Casa,4,750000000.0,El Poblado,Medellín
76.0,4,False,e9a80039-516b-40ad-ae2b-cfc23b20eb03,Sin especificar,Estrato 3,Casa,1,360000000.0,Belén San Bernardo,Medellín
90.0,3,False,755d6b0d-0dc3-4199-bb92-0828aab78d4a,Sin especificar,Estrato 4,Casa,1,165000000.0,Nuevo,Bello
112.0,3,False,1e8b9ed4-92bc-4f74-91a7-07f7caa5c0a5,3,Estrato 5,Apartamento,2,625000000.0,Laureles,Medellín
61.0,Sin especificar,False,6ef576fe-4d24-4f74-adc6-8f5dc7fe7bc1,Sin especificar,Estrato 3,Apartamento,2,190000000.0,Bello horizonte,Medellín
174.0,3,False,71dc7f7e-ed29-4706-b3c4-2d5cb58d776d,2,Estrato 5,Apartamento,4,1350000000.0,Laureles,Medellín
270.0,3,False,7767ff79-6dfe-4121-b5f3-2a886050f1eb,1,Estrato 5,Casa,3,740000000.0,Calasanz,Medellín
850.0,3,False,0897d92c-90c5-480d-926a-7b291b5699b5,Sin especificar,Estrato 6,Casa,4,3500000000.0,Las Palmas,Envigado
145.0,4,False,b1149434-f5b6-408f-b96b-b1938a42da54,2,Estrato 5,Apartamento,3,535000000.0,Laureles,Medellín
1200.0,4,False,67b031ca-0697-48e5-abb1-51db91574464,Sin especificar,Estrato 6,Casa,7,9500000000.0,Los balsos no.2,Medellín
228.0,5,False,8420cd5f-37b5-41d8-96ad-60d06cc92976,1,Estrato 4,Casa,4,950000000.0,Los colores,Medellín
200.0,3,False,c17ea45e-1f79-4ff3-aa77-584c66370cc8,Sin especificar,Estrato 3,Casa,2,950000000.0,El Salvador,Medellín
116.0,5,False,2ecf1aa6-4519-456e-8b6b-e0da2b6c3821,Sin especificar,Estrato 2,Casa,3,280000000.0,Villa flora,Medellín
50.0,2,False,05cb5fb1-9222-4ec0-b47e-9ebc3225c433,1,Estrato 5,Apartamento,1,298000000.0,Loma de los Bernal,Medellín
65.0,2,False,cce54b85-af11-4e8c-a78a-5e29ffc0cffc,1,Estrato 5,Apartamento,2,410000000.0,Laureles,Medellín
346.0,7,False,e2bff06c-dae2-4f20-a8ed-c61e1e333af3,3,Estrato 5,Apartamento,Sin especificar,2450000000.0,Laureles,Medellín
93.0,2,False,ae9c9f41-8e73-4224-9167-dcd949b864d6,1,Estrato 5,Apartamento,2,540000000.0,Laureles,Medellín
103.0,3,False,0a4a8423-5678-4cf5-b773-a37cfb11837e,Sin especificar,Estrato 5,Apartamento,2,655000000.0,Loma de las brujas,Envigado
134.0,3,False,17a445ae-38c1-4ef8-960a-85a991d4822e,Sin especificar,Estrato 6,Apartamento,2,660000000.0,Las lomas no.1,Medellín
90.0,3,False,db65015c-dd05-45d6-acd6-63a969dc1429,1,Estrato 5,Apartamento,2,760000000.0,Los Colores,Medellín
142.0,2,False,a7393c7c-4c4e-424b-af5c-5bbe9c2542cc,Sin especificar,Estrato 6,Apartamento,2,810000000.0,Loma de los Gonzalez,Medellín
117.0,3,False,938e7846-3a77-48af-a70b-694e4f1a32b5,Sin especificar,Estrato 5,Apartamento,2,675000000.0,Loma de las brujas,Envigado
123.0,3,False,55bb9bb2-470e-45a6-8422-fec51377e1d4,Sin especificar,Estrato 5,Apartamento,2,865000000.0,Cumbres,Envigado
135.0,4,False,182c13e0-d3ea-40cc-b82a-7e76e4658b04,Sin especificar,Estrato 3,Casa,2,500000000.0,La Estrella,La estrella
69.0,3,False,928c63ed-2585-4bbb-b769-4fd099211d3a,Sin especificar,Estrato 3,Casa,1,280000000.0,Manrique,Medellín
76.0,4,False,73708006-985c-4a6d-a108-9d6b92843d17,1,Estrato 3,Casa,3,325000000.0,Santa Mónica,Medellín
45.0,2,False,d8b72a12-938e-429e-9b0c-7e846fc3c470,Sin especificar,Estrato 3,Apartamento,1,133000000.0,Robledo,Medellín
72.0,3,False,c692e094-9187-40b6-9fa5-d0da7b16c3d1,Sin especificar,Estrato 3,Apartamento,1,280000000.0,López de Mesa,Medellín
79.0,3,False,f06632e7-3744-47c1-9752-a18e33f56d80,1,Estrato 4,Apartamento,2,495000000.0,Calasanz,Medellín
92.0,3,False,0f6807fd-a551-4e33-a502-905e2aa0cdd9,1,Estrato 4,Apartamento,2,270000000.0,La floresta,Medellín
41.0,1,False,1ad9ecb5-1189-4fa2-ac6b-4416c7faa157,1,Estrato 5,Apartamento,1,430000000.0,El Poblado,Medellín
9.0,1,False,985da605-ab49-4500-bd0d-8750be10d551,Sin especificar,Estrato 5,Apartamento,1,125000000.0,Laureles,Medellín
20.0,Sin especificar,False,c94a1cc8-23e8-4690-ba56-08b0ebce817d,Sin especificar,Estrato 6,Local,Sin especificar,606600000.0,Mayorista,Medellín
17.0,Sin especificar,False,0df1c3ac-0f73-4cbf-a2af-c7dcc472c05f,Sin especificar,Estrato 4,Local,1,300000000.0,La Floresta,Medellín
17.0,Sin especificar,False,5e86f6c4-1b44-4240-80ac-4f397557d091,Sin especificar,Estrato 4,Local,Sin especificar,270000000.0,Belén Rosales,Medellín
240.0,Sin especificar,False,7f66c0cf-41ae-49b8-91bb-c3cd32daae2d,2,Estrato 5,Local,3,1155000000.0,Velodromo,Medellín
123.0,3,False,1dcca241-302b-414e-b9f5-37be6c7f94a6,Sin especificar,Estrato 1,Apartamento,2,70000000.0,Aldea pablo vi,Medellín
263.0,4,False,f36fb9b9-32aa-4c0e-b3c8-a84deda3b06a,2,Estrato 6,Casa,4,1500000000.0,POBLADO,Medellín
113.0,3,False,e5a65de0-2199-4bf2-97b3-6d968326f100,Sin especificar,Estrato 5,Casa,2,408000000.0,La castellana,Medellín
210.0,4,False,adc94c79-857c-45d1-a801-730fd1ad887b,1,Estrato 4,Casa,3,830000000.0,Simon bolivar,Medellín
150.0,4,False,3bdb2135-7307-4633-bc58-edcbfc7e827a,1,Estrato 5,Casa,3,520000000.0,Villa Hermosa,Medellín
439.0,3,False,8225dd97-04e8-4175-b9ca-48411b5de89f,Sin especificar,Estrato 6,Casa,6,3550000000.0,El tesoro,Medellín
223.0,3,False,a9eb85cd-d9ab-4001-8a75-fcfc965d0f4b,1,Estrato 6,Casa,4,1150000000.0,La frontera,Medellín
150.0,5,False,1ad781c6-6146-492c-a79b-d2c7fbfde650,1,Estrato 5,Casa,4,650000000.0,Estadio,Medellín
73.0,3,False,e726aaa5-863a-46f4-b9e7-fb674d5b56ef,Sin especificar,Estrato 4,Apartamento,2,450000000.0,Loma del Indio,Medellín
82.0,3,False,851ce38c-0247-4337-a000-cd671d665721,1,Estrato 5,Apartamento,2,560000000.0,Guayabal,Medellín
56.0,3,False,e98679e6-87b5-49f6-ad15-eec94917cbf1,1,Estrato 3,Apartamento,2,310000000.0,Calasanz,Medellín
55.0,2,False,40157afc-5717-4cb3-94a6-3f2020697f93,Sin especificar,Estrato 3,Apartamento,2,270000000.0,sabaneta,Medellín
330.0,3,False,a0610a13-5452-4392-af9f-131d64b22b2b,1,Estrato 6,Apartamento,5,1150000000.0,Castropol,Medellín
55.0,3,False,522395a1-5397-4323-8cbb-2ca0e24d160a,1,Estrato 4,Apartamento,1,320000000.0,Calasanz,Medellín
70.0,3,False,0c0645e7-2e05-4e0a-a049-a65acb76a15d,Sin especificar,Estrato 3,Apartamento,2,270000000.0,LOS ALPES,Medellín
154.0,4,False,6e1ad6c1-5f34-4f11-8ed3-4e209a219e72,Sin especificar,Estrato 3,Casa,4,290000000.0,San Antonio Del Prado,Medellín
53.0,3,False,e8903fa3-080f-4154-bcef-6353e0bd5174,Sin especificar,Estrato 3,Apartamento,2,250000000.0,Robledo Pajarito,Medellín
122.0,3,False,d2525b83-5414-4c30-b5d2-47597faf3512,1,Estrato 5,Apartamento,2,470000000.0,Estadio,Medellín
171.0,3,False,e4cd210c-aa44-48be-92f3-d72915857398,1,Estrato 6,Apartamento,5,930000000.0,Las Palmas,Medellín
95.0,3,False,ab60830d-f03b-4c4e-9090-119328265f0b,1,Estrato 6,Apartamento,2,650000000.0,El Poblado,Medellín
111.0,2,False,5f73932f-4d3d-417c-a282-979f8bddbbc6,1,Estrato 5,Apartamento,2,620000000.0,Laureles,Medellín
84.0,3,False,3ca995d8-c6f6-4e59-a848-664070c4dc64,1,Estrato 5,Apartamento,2,535000000.0,Loma de los Bernal,Medellín
156.0,3,False,0a693740-ef0b-45e6-b1c4-10ef4485b0a3,1,Estrato 5,Apartamento,2,860000000.0,Laureles,Medellín
87.0,3,False,7a1ce86c-83d6-4bba-bede-819b6183a468,1,Estrato 3,Apartamento,3,350000000.0,Urbanizacion doña maria robledo,Medellín
80.0,3,False,626e1cc6-ea39-4028-afcc-be215bb14402,1,Estrato 5,Apartamento,2,390000000.0,Laureles,Medellín
300.0,4,False,150f226b-d80d-4be9-906f-c7448c0dc964,Sin especificar,Estrato 6,Casa,5,1650000000.0,Loma De Los Benedictinos,Envigado
380.0,3,False,20f7f06c-1732-401e-b273-11ef9e0760e0,Sin especificar,Estrato 6,Casa,5,1130000000.0,El tesoro,Medellín
180.0,3,False,4afcb415-a613-4afe-8ee5-87b5657e3813,1,Estrato 4,Casa,2,750000000.0,Estadio,Medellín
323.0,6,False,cf400890-9caf-424d-ac35-3f314e734283,1,Estrato 4,Casa,4,990000000.0,Los Colores,Medellín
205.0,4,False,2566dcf7-ad6c-4501-94fd-e07919e6b21c,1,Estrato 4,Casa,4,650000000.0,Simón Bolivar,Medellín
60.3,3,False,2f81896f-43d0-4ad0-a326-484732a2b4b3,1,Estrato 3,Apartamento,2,345000000.0,Urbanizacion praderas de guayabal,Medellín
120.0,2,False,cb4e11f4-6105-4bbf-a955-caed6ec847dd,Sin especificar,Estrato 6,Apartamento,3,740000000.0,San lucas,Medellín
127.0,3,False,3c018d87-2829-48e8-b863-bbe6f411bfb7,Sin especificar,Estrato 5,Apartamento,3,585000000.0,Zuñiga,Envigado
212.0,3,False,43eeb108-05d1-4db6-8834-abfd28317178,3,Estrato 6,Apartamento,3,1480000000.0,Poblado San Lucas,Medellín
60.0,2,False,4fddb405-c645-4050-8f52-7e54e72e37a6,Sin especificar,Estrato 3,Apartamento,1,200000000.0,Manrique,Medellín
87.0,3,False,333eacd2-adba-402e-9e4d-afd1c0e9e4e7,2,Estrato 5,Apartamento,2,550000000.0,San Lucas,Medellín
96.0,3,False,fba96d19-0e3d-4b61-a8dd-ec8a7100a3d3,2,Estrato 6,Apartamento,3,590000000.0,Transversal Superior,Medellín
108.0,4,False,f1eeee1c-771d-4116-9e6d-13736bc7030b,Sin especificar,Estrato 4,Apartamento,3,300000000.0,Boston,Medellín
73.0,3,False,ae4c474c-e324-427c-bf36-1c2bd7f00622,1,Estrato 4,Apartamento,2,395000000.0,Loma del Indio,Medellín
220.0,4,False,eba07c25-e1f6-426e-85b1-39c657fa05b7,Sin especificar,Estrato 6,Apartamento,5,1550000000.0,Los balsos no.2,Medellín
63.72,3,False,14a246f6-cee0-47e8-94ce-188df375c4bb,1,Estrato 4,Apartamento,2,380000000.0,Laureles,Medellín
124.0,3,False,f15e81f3-acfc-48dc-942a-9e72e05c585b,Sin especificar,Estrato 5,Apartamento,3,670000000.0,Cumbres,Envigado
178.0,3,False,352e7283-e5e8-4388-9fb5-bb08632753b9,Sin especificar,Estrato 6,Apartamento,3,660000000.0,Patio Bonito,Medellín
1050.0,7,False,c21bcea8-5b09-4b3c-a08c-5a4b5260e54a,3,Estrato 6,Casa,10,4500000000.0,Altos del poblado,Medellín
1500.0,3,False,59b4ec22-8a59-44f1-9652-fbc4581727a9,6,Estrato 6,Casa,6,12500000000.0,Las palmas,Medellín
296.0,6,False,bdcd9f0d-3dc5-42db-a078-08a957063ca2,1,Estrato 5,Casa,3,750000000.0,La Castellana,Medellín
72.0,3,False,33455322-8a7a-4103-b783-e592ce513739,Sin especificar,Estrato 3,Casa,1,220000000.0,Aranjuez,Medellín
230.0,3,False,d9102fbe-b4c0-43aa-9190-3ea2b74e8c65,2,Estrato 6,Casa,4,1300000000.0,la frontera,Envigado
142.0,3,False,acb73d99-34ea-481b-a5f0-31ecdba0b55e,Sin especificar,Estrato 6,Apartamento,5,1250000000.0,Santa maria de los angeles,Medellín
210.0,4,False,3996ed81-574f-4f55-a129-5fea8d926de8,1,Estrato 5,Apartamento,4,680000000.0,Laureles,Medellín
120.0,3,False,5962ca00-b4b9-45f8-9836-19d46ef66729,2,Estrato 5,Apartamento,3,800000000.0,Loma de los bernal,Medellín
170.0,3,False,27bdd92a-7e90-454b-a886-7474de94280d,2,Estrato 6,Apartamento,3,990000000.0,Provenza,Medellín
23.0,Sin especificar,False,8d6baf25-55bf-4497-b8e6-936a4a722b89,1,Estrato 4,Local,Sin especificar,250000000.0,Belén,Medellín
270.0,Sin especificar,False,4bfe9a40-1788-418a-a103-b5c952994b63,1,Estrato 2,Local,2,900000000.0,Centro de la Ciudad,Medellín
52.0,Sin especificar,False,800c0527-778d-45a6-9809-d3a31a59314b,Sin especificar,Estrato 6,Local,1,1100000000.0,La aguacatala,Medellín
68.0,Sin especificar,False,64104e9d-5d33-4314-85b7-20775f08d661,Sin especificar,Estrato 3,Casa,Sin especificar,320000000.0,Belén,Medellín
380.0,4,False,3c035e4d-bea2-4565-bc26-dc26a4e63286,2,Estrato 6,Casa,4,3100000000.0,El Tesoro,Medellín
63.0,3,False,e5a1393b-6094-44fe-a809-c236e8f909de,Sin especificar,Estrato 3,Casa,1,260000000.0,Robledo,Medellín
504.0,5,False,cad3abbb-d479-42e6-bf45-1d61d7fc7bb0,4,Estrato 6,Casa,4,2900000000.0,Loma Cola del Zorro,Medellín
550.0,4,False,b3e1c3a7-4b92-4d21-a03e-022ce70c36e7,3,Estrato 6,Casa,5,4200000000.0,Las palmas,Medellín
210.0,5,False,e5dc33e3-8536-448f-abaf-2caecc6f09b7,2,Estrato 5,Casa,4,1150000000.0,Simón Bolivar,Medellín
